protocolo_s2i_d,nome_municipio,sigla_uf,regiao,data_registro,data_evento,cod_cobrade,tipologia,descricao_tipologia,grupo_de_desastre,cod_ibge_mun,setores_censitarios,status,dh_descricao,dh_mortos,dh_feridos,dh_enfermos,dh_desabrigados,dh_desalojados,dh_desaparecidos,dh_afetados_seca_estiagem,dh_total_danos_humanos_diretos,dh_outros_afetados,dm_descricao,dm_uni_habita_danificadas,dm_uni_habita_destruidas,dm_uni_habita_valor,dm_inst_saude_danificadas,dm_inst_saude_destruidas,dm_inst_saude_valor,dm_inst_ensino_danificadas,dm_inst_ensino_destruidas,dm_inst_ensino_valor,dm_inst_servicos_danificadas,dm_inst_servicos_destruidas,dm_inst_servicos_valor,dm_inst_comuni_danificadas,dm_inst_comuni_destruidas,dm_inst_comuni_valor,dm_obras_de_infra_danificadas,dm_obras_de_infra_destruidas,dm_obras_de_infra_valor,dm_total_danos_materiais,da_descricao,da_polui_cont_da_agua,da_polui_cont_do_ar,da_polui_cont_do_solo,da_dimi_exauri_hidrico,da_incendi_parques_ap_as_ap_ps,pepl_descricao,pepl_assis_med_e_emergen_r,pepl_abast_de_agua_pot_r,pepl_sist_de_esgotos_sanit_r,pepl_sis_limp_e_rec_lixo_r,pepl_sis_cont_pragas_r,pepl_distrib_energia_r,pepl_telecomunicacoes_r,pepl_tran_loc_reg_l_curso_r,pepl_distrib_combustiveis_r,pepl_seguranca_publica_r,pepl_ensino_r,pepl_total_publico,pepr_descricao,pepr_agricultura_r,pepr_pecuaria_r,pepr_industria_r,pepr_comercio_r,pepr_servicos_r,pepr_total_privado,pe_p_le_pr,ano,mes,mes_nome,categoria_evento
SC-F-4212650-13214-20210609,Pescaria Brava,SC,Sul,2021-06-14,2021-06-14,13214,13,Chuvas Intensas,Hidrológico,4212650,NA,Reconhecido,NA,0,0,0,0,30,0,0,30,6400,"A combinação dos eventos de enxurrada, inundação, alagamentos e movimentos de massa, que ocorreu devido às chuvas intensas provocou os seguintes danos materiais: 
13 unidades habitacionais: residências com infiltração, residencias com estrutura comprometida, grande quantidade de sujeira trazidas pela agua, moveis eletrodomésticos e outros  utensílios domésticos danificados e/ou destruídos
unidades de saúde: sede da secretaria de saúde, UBS de laranjeiras, ESF de Santiago, ESF de Barreiros.
SEDE DA SECRETARIA DE SAÚDE
Laterais de madeira: devido a quantidade de água pressionado ouve infiltração que ocasionou vazamento e fungos.
Armário: com a entrada da água no espaço físico, molhou o armário de madeira, causando inchaço no móvel. 
Telefone sem fio: com a entrada de água na tomada danificou. 
UBS LARANJEIRAS
Vazamento pela lâmpada sala de vacina.
Vazamento sala do eletro, em cima da mesa. 
Computador sala do eletro: por ocasião do vazamento molhou e danificou. 
Mesa sala do eletro: por ocasião do vazamento molhou e danificou.
Vazamento pela lâmpada
Vazamento pela lâmpada almoxarifado.
ESF SANTIAGO
Vazamento pela lâmpada sala da enfermeira.
ESF BARREIROS
Vazamento no telado da cozinha e corredor
Armário com a entrada de água pelo telhado, molhou e danificou.
 
unidades de ensino: EEB Dr Paulo Carneiro, bairro Santiago; EEB Ribeirão de Pescaria, Bairro Varginha.
EEB. DR PAULO CARNEIRO ¿ Rodovia SC 437 nº 1301 ¿ Bairro: Santiago ¿ Pescaria Brava ¿SC. O problema foi do lado externo do ambiente escolar (Pátio), o mesmo ficou todo alagado devido à grande quantidade de água, por falta de espaço para vazão de água e bueiros danificados e obstruídos.
EEB. RIBEIRÃO DE PESCARIA - Rodovia SC 437, nº 9441 ¿ Bairro: Varginha - Pescaria Brava - SC 
O problema foi interno e externo, a escola sofreu com os alagamentos, algumas salas foram invadidas pelas fortes chuvas. 
Distribuição de combustíveis, especialmente os de uso doméstico: estimado a utilização para rehabilitação do cenario apos as chuvas, pelos veículos da secretaria de obras.

prestadores de outros Serviços: Centro Administrativo da Prefeitura Municipal.
danos na estrutura do predio e no patio.

Instalações públicas de uso comunitário: praça pedro sifronio, bairro laranjeiras.
danos na pavimentação e drenagem.

Obras de infraestrutura pública: pavimentação de vias publicas, com arraste de material de pavimentação(saibro e lajotas, estando 1 rua ainda interditada no bairro ponta das laranjeiras) e danos no sistema de drenagem, com arraste do material, ficando obstruidos e destruídos.
",0,13,42329.204061777375,0,4,2919.6297160559266,0,2,43414.56826848962,0,1,10636.569225779956,0,1,6512.185240273443,0,12,835730.4391684252,941542.5956808014,NA,NA,NA,NA,NA,NA,NA,0,0,282194.69374518254,0,0,0,0,553535.7454232426,0,0,0,835730.4391684252,NA,11396.324170478525,16823.145204039727,0,0,89542.54705375983,117762.01642827809,953492.4555967032,2021,6,Jun,Chuvas Intensas
SC-F-4202073-12200-20210609,Balneário Gaivota,SC,Sul,2021-06-14,2021-06-14,12200,2,Enxurradas,Hidrológico,4202073,NA,Reconhecido,NA,0,0,0,0,6,0,0,6,63,"Avenida Beira Mar em frente a Av. Santa Catarina - Turimar - destruição do pavimento, calçada e boca de lobo e tubulações.


",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,1343152.8799304722,1343152.8799304722,NA,NA,NA,NA,NA,NA,NA,0,0,32560.926201367212,0,0,0,0,0,0,0,0,32560.926201367212,NA,0,0,0,0,0,0,32560.926201367212,2021,6,Jun,Enxurradas
SC-F-4216404-12300-20210607,São João do Sul,SC,Sul,2021-06-14,2021-06-14,12300,1,Alagamentos,Hidrológico,4216404,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,6,Jun,Alagamentos
SC-F-4205704-11321-20210620,Garopaba,SC,Sul,2021-06-21,2021-06-21,11321,8,Movimento de Massa,Hidrológico,4205704,NA,Registro,NA,0,0,0,0,0,0,0,0,5,No bairro do Macau tivemos uma residencia atingida por movimentação de massa e vários problemas com drenagens e movimento de massa proximo as vias publicas,0,1,5426.821033561202,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16280.463100683606,21707.28413424481,NA,NA,NA,NA,NA,NA,NA,0,0,0,54268.21033561202,0,0,0,0,0,0,0,54268.21033561202,NA,0,0,0,0,0,0,54268.21033561202,2021,6,Jun,Movimento de Massa
SC-F-4211900-13214-20210619,Palhoça,SC,Sul,2021-06-21,2021-06-21,13214,13,Chuvas Intensas,Hidrológico,4211900,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,6,Jun,Chuvas Intensas
SC-F-4208807-12300-20210609,Jaguaruna,SC,Sul,2021-07-12,2021-07-12,12300,1,Alagamentos,Hidrológico,4208807,NA,Registro,NA,0,0,0,0,20,0,0,20,0,"Quatro (4) casas com moveis e estrutura danificados no Balneário Camacho; duas (2) casas com alicerce danificados na Rua Ataliba Melo, Ponte de Ferro; um (1) Posto de Saúde teve equipamentos eletrônicos danificados no Campo Bom; uma (1) escola teve a cobertura comprometida na comunidade de Garopaba do Sul; setenta e cinco (75) pontos de reforma em ruas do município (elencadas no subitem 4.3).",0,6,43414.56826848962,0,1,1953.6555720820327,0,1,1628.0463100683608,0,0,0,0,0,0,0,75,75975.49446985683,122971.76462049685,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,7,Jul,Alagamentos
SC-F-4202008-13214-20210608,Balneário Camboriú,SC,Sul,2021-08-04,2021-08-04,13214,13,Chuvas Intensas,Hidrológico,4202008,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,8,Ago,Chuvas Intensas
SC-F-4208450-13214-20210908,Itapoá,SC,Sul,2021-09-10,2021-09-10,13214,13,Chuvas Intensas,Hidrológico,4208450,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Danos no pontilhão da localidade braço do norte II.
Danos no pontilhão da localidade da Figueira.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173658.27307395847,173658.27307395847,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,9,Set,Chuvas Intensas
SC-F-4205803-13214-20210918,Garuva,SC,Sul,2021-09-18,2021-09-18,13214,13,Chuvas Intensas,Hidrológico,4205803,NA,Registro,NA,0,0,0,0,0,0,0,0,30,"pontilhão sobre o rio cavalinho, estrada cavalinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,9,Set,Chuvas Intensas
SC-F-4208807-11321-20210728,Jaguaruna,SC,Sul,2021-10-05,2021-10-05,11321,8,Movimento de Massa,Hidrológico,4208807,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,10,Out,Movimento de Massa
SC-F-4211900-13214-20211012,Palhoça,SC,Sul,2021-10-12,2021-10-12,13214,13,Chuvas Intensas,Hidrológico,4211900,NA,Registro,NA,0,0,0,0,12,0,0,12,0,"Obras de rede de infra estrutura como estradas e vias de acesso, e cabeceira de ponte rompida no Bairro Sertão do Campo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,271341.0516780601,271341.0516780601,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,10,Out,Chuvas Intensas
SC-F-4205704-12300-20211012,Garopaba,SC,Sul,2021-10-13,2021-10-13,12300,1,Alagamentos,Hidrológico,4205704,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"TIVEMOS VARIAS CASAS OCUPADAS PELAS AGUAS, TRAZENDO PREJUÍZOS COMO QUEIMA DE EQUIPAMENTOS; LAMA E RESÍDUOS ORIUNDOS DAS CHEIAS PARA DENTRO DAS RESIDÊNCIAS; ALGUMAS COMUNIDADES FICARAM ISOLADAS.
QUANTO AOS DANOS DE INFRAESTRUTURA TIVEMOS VARIAS GALERIAS DE DRENAGEM, CAIXA COLETORAS E ALGUMAS VIAS QUE FORAM CONSUMIDAS PELA FORÇA DAS AGUAS TENDO QUE REFAZER TODA A PARTE DE SUB-BASE/BASE/LEITO E PAVIMENTOS ASSIM COMO O CONSERTO DA DRENAGEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,10,Out,Alagamentos
SC-F-4205803-13214-20211101,Garuva,SC,Sul,2021-11-01,2021-11-01,13214,13,Chuvas Intensas,Hidrológico,4205803,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Danificados pontilhões em madeiras dificultando o acesso a moradores nas localidade rio cavalinha, três barras e palmital e uma passagem de tubos no urubuquara.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75975.49446985683,75975.49446985683,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,11,Nov,Chuvas Intensas
SC-F-4201406-13214-20211103,Araranguá,SC,Sul,2022-02-17,2021-11-03,13214,13,Chuvas Intensas,Hidrológico,4201406,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"3 pontes do município foram afetadas, uma em madeira em Ilhas, outra ponte em Madeira na Volta do Silveira, e outra ponte em Rio dos Anjo, e a margem do rio sofreu erosão, devido ao alto volume de água em toda a bacia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,157377.80997327485,157377.80997327485,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,11,Nov,Chuvas Intensas
SC-F-4202305-12100-20211025,Biguaçu,SC,Sul,2021-11-10,2021-11-10,12100,7,Inundações,Hidrológico,4202305,NA,Registro,NA,0,0,0,0,0,0,0,0,3106,"Unidades habitacionais: O deslizamento ocorrido no bairro Boa Vista teve prejuízos privados aos munícipes, com o tombamento total do deque, carreamento do solo (aterro), tubulações e o muro dos fundos da moradia, com prejuízo estimado em R$40 mil. Na queda do muro no bairro Jardim Janaína não houve danos em nenhuma das residências, o prejuízo se limitou ao tombamento total do muro dos fundos da moradia no bairro Jardim Janaína, com prejuízo estimado em R$70 mil. 
Obras de infraestrutura pública: A ponte de concreto teve sua estrutura totalmente comprometida no acesso ao bairro São Mateus, com o prejuízo total estimado em R$700 mil. Um ponto de drenagem de água pluvial danificado, em rua na área urbana, com prejuízo estimado em R$110 mil. Nas outras sete pontes danificadas parcialmente, o prejuízo estimado é de R$210 mil.
E em 2 pontos de erosão em talude de corte no bairro Janaína e bairro Prado foram cedidos o total de 20 metros de lona.",0,0,119390.06273834645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.4615535848318,120616.52429193127,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,10.853642067122404,0,0,0,10.853642067122404,NA,0,0,0,0,0,0,10.853642067122404,2021,11,Nov,Inundações
SC-F-4217709-13214-20211206,Sombrio,SC,Sul,2022-02-24,2021-12-06,13214,13,Chuvas Intensas,Hidrológico,4217709,NA,Registro,NA,0,0,0,0,0,0,0,0,499,".Os efeitos de ordem geral deram-se com a inundação das estradas, impossibilitando as atividades para mais de 499 pessoas entre  agricultores, profissionais liberais, comerciantes, fornecedores e servidores públicos. a danificação de 4 pontes nas localidades de Guarita, Retiro da Uniao, Garuva de Cima e Sanga Negra, atingiu um prejuízo estimado de R$ 125.000,00 ( cento e vinte cinco mil reais )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,135670.52583903004,135670.52583903004,NA,NA,NA,NA,NA,NA,NA,0,0,0,16280.463100683606,0,0,0,0,0,0,0,16280.463100683606,NA,0,0,0,0,0,0,16280.463100683606,2021,12,Dez,Chuvas Intensas
SC-F-4216404-13214-20211206,São João do Sul,SC,Sul,2022-04-05,2021-12-06,13214,13,Chuvas Intensas,Hidrológico,4216404,NA,Registro,NA,0,0,0,0,0,0,0,0,315,"Os efeitos de ordem geral deram-se com a inundação das estradas, impossibilitando as atividades para mais de 315 pessoas entre agricultores, profissionais liberais, comerciantes, fornecedores, e servidores públicos. As danificações das 04 pontes nas localidades de Passo Maguns, Pirataba, Timbopeba, Forquilhinha e Beira Rio, atingiu um prejuízo estimado de 102.000,00 reais.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110707.14908464852,110707.14908464852,NA,NA,NA,NA,NA,NA,NA,0,0,0,9768.277860410164,0,0,0,0,0,0,0,9768.277860410164,NA,0,0,0,0,0,0,9768.277860410164,2021,12,Dez,Chuvas Intensas
SC-F-4215653-13214-20211206,Santa Rosa do Sul,SC,Sul,2021-12-14,2021-12-14,13214,13,Chuvas Intensas,Hidrológico,4215653,NA,Registro,NA,0,0,0,0,0,0,0,0,498,"Os efeitos de ordem geral deram-se com a inundação das estradas, impossibilitando as atividades para mais de 498 pessoas entre agricultores, profissionais liberais, comerciantes, fornecedores e servidores públicos.
A danificação de 5 pontes nas localidades de Cantão da Peroba, Linha Tamandaré e Cantão da Linha Tamandaré, atingiu um prejuízo estimado de R$ 125.000,00 (cento e vinte cinco mil reais).
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,135670.52583903004,135670.52583903004,NA,NA,NA,NA,NA,NA,NA,0,0,0,14109.734687259126,0,0,0,0,0,0,0,14109.734687259126,NA,0,0,0,0,0,0,14109.734687259126,2021,12,Dez,Chuvas Intensas
SC-F-4201406-13214-20211206,Araranguá,SC,Sul,2021-12-15,2021-12-15,13214,13,Chuvas Intensas,Hidrológico,4201406,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Residência teve suas telhas danificadas, a casa ficou inundada internamente, devido a formação de goteiras. Foi sanado paliativamente o problema com a doação de lona.",0,1,5426.821033561202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426.821033561202,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2021,12,Dez,Chuvas Intensas
SC-F-4209102-12200-20211218,Joinville,SC,Sul,2021-12-21,2021-12-21,12200,2,Enxurradas,Hidrológico,4209102,NA,Registro,NA,0,0,0,0,0,0,0,0,20,"Travessia em tubo parcialmente danificada, na estrada Piraí, pontes parcialmente danificadas na Estradas Isaac, Rua Otto Pabst e Rua Siegfried Artmann.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32560.926201367212,32560.926201367212,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,32560.926201367212,0,0,0,32560.926201367212,NA,0,0,0,0,0,0,32560.926201367212,2021,12,Dez,Enxurradas
SC-F-4208450-13214-20211212,Itapoá,SC,Sul,2021-12-22,2021-12-22,13214,13,Chuvas Intensas,Hidrológico,4208450,NA,Registro,NA,0,0,0,0,0,0,0,0,0,Danificado pontilhão em madeira na localidade de figueira do pontal dificultando o acesso de moradores e transito ao porto de Itapoá.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43414.56826848962,43414.56826848962,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,43414.56826848962,0,0,0,43414.56826848962,NA,0,0,0,0,0,0,43414.56826848962,2021,12,Dez,Chuvas Intensas
SC-F-4205803-12200-20220104,Garuva,SC,Sul,2022-01-04,2022-01-04,12200,2,Enxurradas,Hidrológico,4205803,NA,Registro,NA,0,0,0,0,0,0,0,0,0,Passagem de tubos danificaram estrangulando e inundando o acesso causando interdição da via da comunidade de Barrancos .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31001.95499573575,31001.95499573575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Enxurradas
SC-F-4202305-12200-20220105,Biguaçu,SC,Sul,2022-01-12,2022-01-05,12200,2,Enxurradas,Hidrológico,4202305,NA,Registro,NA,0,0,0,0,0,0,0,0,150,"A elevação rápida do nível do rio do Inferninho causou danos e prejuízos ao setor público, danificando estradas e pontes na localidade do Amâncio e Sorocaba de Dentro. O leito do rio extravasou e alcançou a estrada geral do Amâncio atingindo ponto onde havia equipes da prefeitura municipal realizando manutenções na estrada. A enxurrada carreou materiais da manutenção da estrada, como: pedras e bica corrida, e também uma máquina rolo compactador que foi arrastada com a correnteza do rio. O aumento do nível do rio atingiu a ponte do Amâncio causando danos em sua laje de madeira e cabeceiras.
	A enxurrada do rio do Inferninho atingiu a também localidade de Sorocaba de Dentro, provocando erosão das margens do rio ao longo do seu percurso, atingido a Ponte da comunidade do Tibica, onde houve o extravasamento das águas sobre a ponte de concreto e erosão das cabeceiras.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,239844.5993634499,239844.5993634499,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,239844.5993634499,0,0,0,239844.5993634499,NA,0,0,0,0,0,0,239844.5993634499,2022,1,Jan,Enxurradas
SC-F-4216206-13214-20220105,São Francisco do Sul,SC,Sul,2022-01-07,2022-01-05,13214,13,Chuvas Intensas,Hidrológico,4216206,NA,Registro,NA,0,0,0,0,45,0,0,45,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Chuvas Intensas
SC-F-4216206-12300-20220105,São Francisco do Sul,SC,Sul,2022-01-06,2022-01-05,12300,1,Alagamentos,Hidrológico,4216206,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Alagamentos
SC-F-4202008-13214-20220109,Balneário Camboriú,SC,Sul,2022-05-09,2022-01-09,13214,13,Chuvas Intensas,Hidrológico,4202008,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Chuvas Intensas
SC-F-4212502-12300-20220110,Penha,SC,Sul,2022-01-12,2022-01-10,12300,1,Alagamentos,Hidrológico,4212502,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Alagamentos
SC-F-4212809-12300-20220110,Balneário Piçarras,SC,Sul,2022-01-10,2022-01-10,12300,1,Alagamentos,Hidrológico,4212809,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Alagamentos
SC-F-4201406-12200-20220127,Araranguá,SC,Sul,2022-02-22,2022-01-27,12200,2,Enxurradas,Hidrológico,4201406,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Três pontes foram atingidas, das regiões de Morro Agudo-Ilhas, Rio dos Anjos e Pontão, Volta do Silveira. E também a margem do rio, localizado na Rua Rui Barbosa, que sofreu fortes erosões, danificando calçadas, e cedendo o chão.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,258349.62496446457,258349.62496446457,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,1,Jan,Enxurradas
SC-F-4208450-13214-20220214,Itapoá,SC,Sul,2022-02-15,2022-02-14,13214,13,Chuvas Intensas,Hidrológico,4208450,NA,Registro,NA,0,0,0,0,0,0,0,0,0,Danos no pontilhão na rua Rua Emanuel Vieira Garcia balneário Paese.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124007.819982943,124007.819982943,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,2,Fev,Chuvas Intensas
SC-F-4202305-12200-20220221,Biguaçu,SC,Sul,2022-03-01,2022-02-21,12200,2,Enxurradas,Hidrológico,4202305,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Em decorrência desse evento tivemos na região do bairro Praia João Rosa, cerca de 10 casas atingidas diretamente, mas toda essa  região atingida comporta mais de 3.000 residências que tiveram de alguma forma, diferentes tipos de problemas relacionados  a esses eventos, mas no geral destelhamentos nas residências. Na região do bairro Santa Catarina houve queda de árvores obstruindo vias e causando perda de energia por conta dessas, terem danificado o sistema de distribuição elétrica, muitas vias rurais  tiveram problemas oriundos desse evento, erosões  por conta das chuvas, vários pontos dessas vias obstruídos por pequenos deslizamentos entre outras adversidades que deterioraram as vias. Por conta desses eventos foram utilizados cerca de 40 caminhões e máquinas  pela Secretaria de obras do município para limpeza e manutenção, com isso tornar as vias novamente trafegáveis, e auxílio de lonas e reposição de telhas da Superintendência da defesa civil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28935.157996020032,28935.157996020032,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,2,Fev,Enxurradas
SC-F-4202107-12200-20220222,Barra Velha,SC,Sul,2022-02-23,2022-02-22,12200,2,Enxurradas,Hidrológico,4202107,NA,Registro,NA,0,0,0,0,0,0,0,0,0,"Ponte da Rua José Sebastião dos Santos danificou parcialmente devido ao forte fluxo decorrente das chuvas, ponte esta fragilizada devido a eventos meteorológicos anteriores;
Entre os bairros Medeiros, Nova Esperança, BR101 e Itajuba o fluxo do Rio danificou galerias na Rua Cirino Cabral;
Ponte/Galeria da Avenida Rita de Cassia Coelho Ramos, Bairro Itajuba teve a estrutura abalada e a cabeceira teve um deslocamento devido ao intenso fluxo fluvial por causa das chuvas;
Algumas comunidades do Rio do Peixe ficaram isoladas e acessos alagados;
No Centro no entorno do Rio Veludo, áreas ficaram parcialmente alagadas;
Parte de um trecho do asfalto da Estrada Geral de Medeiros foi arrancada e a cabeceira da ponte ficou parcialmente erudida.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,2,Fev,Enxurradas
SC-F-4212809-12300-20220306,Balneário Piçarras,SC,Sul,2022-03-21,2022-03-06,12300,1,Alagamentos,Hidrológico,4212809,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,3,Mar,Alagamentos
SC-F-4201307-13214-20220307,Araquari,SC,Sul,2022-03-08,2022-03-07,13214,13,Chuvas Intensas,Hidrológico,4201307,NA,Registro,NA,0,0,0,0,0,0,0,0,42,"12 residências alagadas, 1 escola no bairro Rainha com danos devido a chuva e tubulação em 2 ruas sendo afetadas, além de outra aos fundos da residências na rua Álvaro Silveira.",12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,3,Mar,Chuvas Intensas
SC-F-4218004-13214-20220307,Tijucas,SC,Sul,2022-04-25,2022-03-07,13214,13,Chuvas Intensas,Hidrológico,4218004,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,3,Mar,Chuvas Intensas
SC-F-4202057-13214-20220315,Balneário Barra do Sul,SC,Sul,2022-03-16,2022-03-15,13214,13,Chuvas Intensas,Hidrológico,4202057,NA,Registro,NA,0,0,0,0,0,0,0,0,0,Danificada passagem de tubulação ocorrendo tranbordamento do rio e alagando avia causando transtornos aos moradores com acesso interrompido.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20667.969997157164,20667.969997157164,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2022,3,Mar,Chuvas Intensas
